DATA_INICIAL,DATA FINAL,REGIAO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES,ANO
26/03/2017,01/04/2017,NORTE,ACRE,GLP,43,R$/13Kg,62.388,3.149,57,70,9.886,0.05,52.502,0.873,50.78,55.88,0.017,3,2017
26/03/2017,01/04/2017,NORDESTE,ALAGOAS,GLP,37,R$/13Kg,55.607,6.225,45,66,19.155,0.112,36.452,3.615,30.8,40,0.099,3,2017
26/03/2017,01/04/2017,NORTE,AMAPA,GLP,19,R$/13Kg,69.874,1.982,65,74,22.725,0.028,47.149,3.429,45.4,53.5,0.073,3,2017
26/03/2017,01/04/2017,NORTE,AMAZONAS,GLP,88,R$/13Kg,56.139,6.497,49,70,10.842,0.116,45.297,3.564,26.08,60,0.079,3,2017
26/03/2017,01/04/2017,NORDESTE,BAHIA,GLP,238,R$/13Kg,50.803,6.898,35,68,15.759,0.136,35.044,4.503,28,51,0.128,3,2017
26/03/2017,01/04/2017,NORDESTE,CEARA,GLP,180,R$/13Kg,62.114,4.127,50,69,19.607,0.066,42.507,4.831,33.98,49.79,0.114,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,DISTRITO FEDERAL,GLP,71,R$/13Kg,60.775,4.727,50,72,20.309,0.078,40.466,1.545,38,41.87,0.038,3,2017
26/03/2017,01/04/2017,SUDESTE,ESPIRITO SANTO,GLP,145,R$/13Kg,54.956,2.867,44.9,65,16.43,0.052,38.526,1.365,33,45,0.035,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,GOIAS,GLP,277,R$/13Kg,57.821,3.292,53,68,7.575,0.057,50.246,1.818,46.75,55.1,0.036,3,2017
26/03/2017,01/04/2017,NORDESTE,MARANHAO,GLP,101,R$/13Kg,52.366,7.732,44.9,68,11.512,0.148,40.854,3.377,34.5,47.8,0.083,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,MATO GROSSO,GLP,133,R$/13Kg,78.969,6.252,60,93,21.744,0.079,57.225,10.877,40,79.2,0.19,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,GLP,161,R$/13Kg,65.188,4.662,48,75,18.928,0.072,46.26,3.665,33,60,0.079,3,2017
26/03/2017,01/04/2017,SUDESTE,MINAS GERAIS,GLP,619,R$/13Kg,60.659,6.104,45,78,17.73,0.101,42.929,5.293,30.95,60.9,0.123,3,2017
26/03/2017,01/04/2017,NORTE,PARA,GLP,194,R$/13Kg,62.528,8.428,45,85,17.427,0.135,45.101,4.7,35,54,0.104,3,2017
26/03/2017,01/04/2017,NORDESTE,PARAIBA,GLP,80,R$/13Kg,52.788,3.441,45,65,12.634,0.065,40.154,5.471,28.1,50,0.136,3,2017
26/03/2017,01/04/2017,SUL,PARANA,GLP,534,R$/13Kg,58.501,6.97,39.99,75,17.352,0.119,41.149,5.087,32.64,59,0.124,3,2017
26/03/2017,01/04/2017,NORDESTE,PERNAMBUCO,GLP,217,R$/13Kg,51.794,4.361,40,68,15.071,0.084,36.723,3.375,28.5,43,0.092,3,2017
26/03/2017,01/04/2017,NORDESTE,PIAUI,GLP,57,R$/13Kg,57.141,4.492,48,67,17.841,0.079,39.3,3.934,32.73,41.9,0.1,3,2017
26/03/2017,01/04/2017,SUDESTE,RIO DE JANEIRO,GLP,268,R$/13Kg,53.798,6.437,39.95,75.9,17.23,0.12,36.568,4.014,28.51,51.47,0.11,3,2017
26/03/2017,01/04/2017,NORDESTE,RIO GRANDE DO NORTE,GLP,66,R$/13Kg,56.979,2.385,50,60,20.191,0.042,36.788,2.518,33.98,44.99,0.068,3,2017
26/03/2017,01/04/2017,SUL,RIO GRANDE DO SUL,GLP,442,R$/13Kg,57.093,5.793,41.9,75,19.573,0.101,37.52,5.647,28.59,55,0.151,3,2017
26/03/2017,01/04/2017,NORTE,RONDONIA,GLP,83,R$/13Kg,63.419,5.964,52,74,15.792,0.094,47.627,4.228,36.92,58,0.089,3,2017
26/03/2017,01/04/2017,NORTE,RORAIMA,GLP,24,R$/13Kg,63.25,1.622,60,67,10.86,0.026,52.39,0,52.39,52.39,0,3,2017
26/03/2017,01/04/2017,SUL,SANTA CATARINA,GLP,103,R$/13Kg,54.635,5.968,45,70,16.55,0.109,38.085,4.26,32.1,52,0.112,3,2017
26/03/2017,01/04/2017,SUDESTE,SAO PAULO,GLP,1216,R$/13Kg,55.319,6.086,39,78.9,18.327,0.11,36.992,4.394,25.28,57,0.119,3,2017
26/03/2017,01/04/2017,NORDESTE,SERGIPE,GLP,29,R$/13Kg,62.223,4.231,55,70,21.681,0.068,40.542,6.565,27.13,47.13,0.162,3,2017
26/03/2017,01/04/2017,NORTE,TOCANTINS,GLP,86,R$/13Kg,69.56,4.848,60,78,24.196,0.07,45.364,6.95,29.1746,55,0.153,3,2017
26/03/2017,01/04/2017,NORDESTE,ALAGOAS,GNV,7,R$/m3,2.487,0.146,2.479,2.79,0.873,0.059,1.614,0.1,1.4726,1.6144,0.062,3,2017
26/03/2017,01/04/2017,NORTE,AMAZONAS,GNV,2,R$/m3,2.85,0,2.85,2.85,0.561,0,2.289,0,2.2894,2.2894,0,3,2017
26/03/2017,01/04/2017,NORDESTE,BAHIA,GNV,16,R$/m3,2.232,0.144,1.99,2.59,0.682,0.065,1.55,0.233,1.31,1.7724,0.15,3,2017
26/03/2017,01/04/2017,NORDESTE,CEARA,GNV,13,R$/m3,2.715,0.071,2.59,2.79,,0.026,,,,,,3,2017
26/03/2017,01/04/2017,SUDESTE,ESPIRITO SANTO,GNV,7,R$/m3,2.28,0.091,2.28,2.53,,0.04,,,,,,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,MATO GROSSO,GNV,2,R$/m3,2.649,0.071,2.599,2.699,,0.027,,,,,,3,2017
26/03/2017,01/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m3,2.373,0.057,2.299,2.379,0.659,0.024,1.714,0,1.7136,1.7136,0,3,2017
26/03/2017,01/04/2017,SUDESTE,MINAS GERAIS,GNV,4,R$/m3,2.59,0.08,2.437,2.61,0.95,0.031,1.64,0,1.64,1.64,0,3,2017
26/03/2017,01/04/2017,NORDESTE,PARAIBA,GNV,5,R$/m3,2.526,0.205,2.479,2.97,0.495,0.081,2.031,0.129,1.84,2.1338,0.064,3,2017
26/03/2017,01/04/2017,SUL,PARANA,GNV,4,R$/m3,2.409,0.288,2.399,3.01,,0.12,,,,,,3,2017
26/03/2017,01/04/2017,NORDESTE,PERNAMBUCO,GNV,11,R$/m3,2.199,0.003,2.19,2.199,0.686,0.001,1.513,0.192,1.3338,1.606,0.127,3,2017
26/03/2017,01/04/2017,SUDESTE,RIO DE JANEIRO,GNV,102,R$/m3,2.293,0.21,1.899,2.999,0.666,0.092,1.627,0.131,1.4043,1.7776,0.081,3,2017
26/03/2017,01/04/2017,NORDESTE,RIO GRANDE DO NORTE,GNV,7,R$/m3,2.435,0.146,2.389,2.69,0.75,0.06,1.685,0,1.685,1.685,0,3,2017
26/03/2017,01/04/2017,SUL,RIO GRANDE DO SUL,GNV,20,R$/m3,2.712,0.078,2.499,2.899,1.008,0.029,1.704,0.148,1.5194,1.882,0.087,3,2017
26/03/2017,01/04/2017,SUL,SANTA CATARINA,GNV,24,R$/m3,1.96,0.111,1.849,2.199,,0.057,,,,,,3,2017
26/03/2017,01/04/2017,SUDESTE,SAO PAULO,GNV,42,R$/m3,2.074,0.167,1.949,2.699,0.425,0.081,1.649,0.197,1.3092,1.8958,0.119,3,2017
26/03/2017,01/04/2017,NORDESTE,SERGIPE,GNV,4,R$/m3,2.494,0.009,2.48,2.499,0.661,0.004,1.833,0.206,1.5399,1.9544,0.112,3,2017
02/04/2017,08/04/2017,NORTE,ACRE,ETANOL HIDRATADO,17,R$/l,3.675,0.226,3.15,4.09,0.561,0.061,3.114,0.187,2.7653,3.304,0.06,4,2017
02/04/2017,08/04/2017,NORDESTE,ALAGOAS,ETANOL HIDRATADO,53,R$/l,3.217,0.154,2.999,3.56,0.37,0.048,2.847,0.222,2.0762,3.1952,0.078,4,2017
02/04/2017,08/04/2017,NORTE,AMAPA,ETANOL HIDRATADO,1,R$/l,3.89,0,3.89,3.89,,0,,,,,,4,2017
02/04/2017,08/04/2017,NORTE,AMAZONAS,ETANOL HIDRATADO,32,R$/l,3.307,0.211,3.09,3.85,0.328,0.064,2.979,0.138,2.8088,3.3,0.046,4,2017
02/04/2017,08/04/2017,NORDESTE,BAHIA,ETANOL HIDRATADO,318,R$/l,3.117,0.183,2.699,3.798,0.457,0.059,2.66,0.114,2.4249,3.1043,0.043,4,2017
02/04/2017,08/04/2017,NORDESTE,CEARA,ETANOL HIDRATADO,185,R$/l,3.188,0.113,2.84,3.59,0.443,0.035,2.745,0.114,2.5698,3.0167,0.042,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,29,R$/l,3.299,0.107,3.099,3.499,0.436,0.032,2.863,0.163,2.7012,3.1509,0.057,4,2017
02/04/2017,08/04/2017,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,66,R$/l,3.402,0.16,2.99,3.89,0.535,0.047,2.867,0.176,2.77,3.2208,0.061,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,218,R$/l,2.838,0.15,2.39,3.19,0.362,0.053,2.476,0.097,2.2889,2.7254,0.039,4,2017
02/04/2017,08/04/2017,NORDESTE,MARANHAO,ETANOL HIDRATADO,50,R$/l,3.321,0.149,3,3.7,0.251,0.045,3.07,0.174,2.78,3.2902,0.057,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,138,R$/l,2.564,0.18,2.349,3.3,0.377,0.07,2.187,0.084,2.01,2.4574,0.038,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,82,R$/l,3.102,0.115,2.839,3.47,0.344,0.037,2.758,0.179,2.3861,3.028,0.065,4,2017
02/04/2017,08/04/2017,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,603,R$/l,2.713,0.177,2.37,3.241,0.386,0.065,2.327,0.142,1.9884,2.7743,0.061,4,2017
02/04/2017,08/04/2017,NORTE,PARA,ETANOL HIDRATADO,45,R$/l,3.708,0.164,3.399,3.999,0.48,0.044,3.228,0.156,2.8738,3.427,0.048,4,2017
02/04/2017,08/04/2017,NORDESTE,PARAIBA,ETANOL HIDRATADO,54,R$/l,2.943,0.14,2.729,3.299,0.289,0.048,2.654,0.067,2.5399,2.7701,0.025,4,2017
02/04/2017,08/04/2017,SUL,PARANA,ETANOL HIDRATADO,365,R$/l,2.701,0.153,2.37,3.26,0.369,0.057,2.332,0.113,2.0438,2.7985,0.048,4,2017
02/04/2017,08/04/2017,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,174,R$/l,2.933,0.16,2.649,3.55,0.311,0.055,2.622,0.145,2.4199,3.1113,0.055,4,2017
02/04/2017,08/04/2017,NORDESTE,PIAUI,ETANOL HIDRATADO,43,R$/l,3.026,0.115,2.989,3.39,0.382,0.038,2.644,0.082,2.5401,2.7945,0.031,4,2017
02/04/2017,08/04/2017,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,401,R$/l,3.335,0.255,2.79,3.999,0.497,0.076,2.838,0.19,2.461,3.3785,0.067,4,2017
02/04/2017,08/04/2017,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,56,R$/l,3.187,0.033,3.13,3.29,0.44,0.01,2.747,0.125,2.5379,2.9684,0.046,4,2017
02/04/2017,08/04/2017,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,219,R$/l,3.655,0.235,2.999,4.299,0.553,0.064,3.102,0.222,2.7383,3.8283,0.072,4,2017
02/04/2017,08/04/2017,NORTE,RONDONIA,ETANOL HIDRATADO,37,R$/l,3.517,0.212,3.19,4.02,0.487,0.06,3.03,0.139,2.962,3.3366,0.046,4,2017
02/04/2017,08/04/2017,NORTE,RORAIMA,ETANOL HIDRATADO,3,R$/l,3.733,0.029,3.7,3.75,0.539,0.008,3.194,0.027,3.17,3.2232,0.008,4,2017
02/04/2017,08/04/2017,SUL,SANTA CATARINA,ETANOL HIDRATADO,187,R$/l,3.325,0.206,2.89,3.9,0.424,0.062,2.901,0.143,2.7619,3.3684,0.049,4,2017
02/04/2017,08/04/2017,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1644,R$/l,2.456,0.184,1.999,3.399,0.35,0.075,2.106,0.111,1.8167,2.7518,0.053,4,2017
02/04/2017,08/04/2017,NORDESTE,SERGIPE,ETANOL HIDRATADO,24,R$/l,3.143,0.105,2.98,3.299,0.329,0.033,2.814,0.047,2.7337,2.8845,0.017,4,2017
02/04/2017,08/04/2017,NORTE,TOCANTINS,ETANOL HIDRATADO,36,R$/l,3.427,0.108,3.19,3.659,0.528,0.032,2.899,0.149,2.69,3.0718,0.051,4,2017
02/04/2017,08/04/2017,NORTE,ACRE,ÓLEO DIESEL,30,R$/l,3.712,0.251,3.58,4.22,0.746,0.068,2.966,0.13,2.7864,3.2046,0.044,4,2017
02/04/2017,08/04/2017,NORDESTE,ALAGOAS,ÓLEO DIESEL,40,R$/l,3.099,0.122,2.8,3.42,0.405,0.039,2.694,0.09,2.5079,2.8602,0.033,4,2017
02/04/2017,08/04/2017,NORTE,AMAPA,ÓLEO DIESEL,18,R$/l,3.602,0.131,3.35,3.75,0.453,0.036,3.149,0.005,3.1412,3.1534,0.002,4,2017
02/04/2017,08/04/2017,NORTE,AMAZONAS,ÓLEO DIESEL,49,R$/l,3.187,0.207,3.05,3.7,0.434,0.065,2.753,0.114,2.59,3.135,0.041,4,2017
02/04/2017,08/04/2017,NORDESTE,BAHIA,ÓLEO DIESEL,225,R$/l,2.967,0.154,2.65,3.649,0.443,0.052,2.524,0.078,2.385,2.75,0.031,4,2017
02/04/2017,08/04/2017,NORDESTE,CEARA,ÓLEO DIESEL,86,R$/l,3.155,0.08,2.98,3.45,0.431,0.025,2.724,0.083,2.58,2.885,0.03,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,14,R$/l,3.258,0.134,2.999,3.499,0.49,0.041,2.768,0.09,2.6508,2.9285,0.033,4,2017
02/04/2017,08/04/2017,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,76,R$/l,3.081,0.114,2.76,3.32,0.481,0.037,2.6,0.072,2.406,2.7531,0.028,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,GOIAS,ÓLEO DIESEL,175,R$/l,3.117,0.093,2.89,3.39,0.296,0.03,2.821,0.075,2.6498,2.944,0.027,4,2017
02/04/2017,08/04/2017,NORDESTE,MARANHAO,ÓLEO DIESEL,86,R$/l,3.005,0.128,2.79,3.399,0.407,0.043,2.598,0.077,2.4179,2.7077,0.03,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,85,R$/l,3.308,0.181,2.97,3.65,0.482,0.055,2.826,0.112,2.59,3.0975,0.04,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,62,R$/l,3.372,0.127,2.989,3.58,0.433,0.038,2.939,0.115,2.654,3.1107,0.039,4,2017
02/04/2017,08/04/2017,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,448,R$/l,3.007,0.128,2.625,3.55,0.381,0.043,2.626,0.075,2.451,2.8757,0.029,4,2017
02/04/2017,08/04/2017,NORTE,PARA,ÓLEO DIESEL,82,R$/l,3.281,0.189,2.87,3.79,0.61,0.058,2.671,0.074,2.5874,2.869,0.028,4,2017
02/04/2017,08/04/2017,NORDESTE,PARAIBA,ÓLEO DIESEL,38,R$/l,2.965,0.106,2.799,3.29,0.368,0.036,2.597,0.069,2.4503,2.705,0.027,4,2017
02/04/2017,08/04/2017,SUL,PARANA,ÓLEO DIESEL,239,R$/l,2.842,0.116,2.55,3.199,0.438,0.041,2.404,0.085,2.233,2.66,0.035,4,2017
02/04/2017,08/04/2017,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,42,R$/l,2.932,0.097,2.76,3.19,0.41,0.033,2.522,0.142,2.4072,2.8029,0.056,4,2017
02/04/2017,08/04/2017,NORDESTE,PIAUI,ÓLEO DIESEL,39,R$/l,3.037,0.081,2.96,3.24,0.425,0.027,2.612,0.054,2.5606,2.7704,0.021,4,2017
02/04/2017,08/04/2017,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,240,R$/l,3.145,0.166,2.799,3.699,0.497,0.053,2.648,0.104,2.48,3.113,0.039,4,2017
02/04/2017,08/04/2017,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,47,R$/l,3.041,0.071,2.89,3.17,0.304,0.023,2.737,0.071,2.6379,2.863,0.026,4,2017
02/04/2017,08/04/2017,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,228,R$/l,2.917,0.166,2.589,3.329,0.464,0.057,2.453,0.086,2.2703,2.7241,0.035,4,2017
02/04/2017,08/04/2017,NORTE,RONDONIA,ÓLEO DIESEL,65,R$/l,3.265,0.106,3.07,3.66,0.5,0.032,2.765,0.067,2.66,2.899,0.024,4,2017
02/04/2017,08/04/2017,NORTE,RORAIMA,ÓLEO DIESEL,6,R$/l,3.267,0.026,3.25,3.3,0.689,0.008,2.578,0.064,2.5,2.694,0.025,4,2017
02/04/2017,08/04/2017,SUL,SANTA CATARINA,ÓLEO DIESEL,122,R$/l,2.983,0.13,2.648,3.298,0.506,0.044,2.477,0.076,2.3425,2.652,0.031,4,2017
02/04/2017,08/04/2017,SUDESTE,SAO PAULO,ÓLEO DIESEL,943,R$/l,2.911,0.132,2.609,3.349,0.412,0.045,2.499,0.093,2.2628,2.859,0.037,4,2017
02/04/2017,08/04/2017,NORDESTE,SERGIPE,ÓLEO DIESEL,23,R$/l,3,0.112,2.849,3.199,0.407,0.037,2.593,0.071,2.453,2.69,0.027,4,2017
02/04/2017,08/04/2017,NORTE,TOCANTINS,ÓLEO DIESEL,30,R$/l,2.981,0.212,2.699,3.61,0.483,0.071,2.498,0.053,2.41,2.5744,0.021,4,2017
02/04/2017,08/04/2017,NORTE,ACRE,ÓLEO DIESEL S10,25,R$/l,3.99,0.211,3.68,4.26,0.829,0.053,3.161,0.126,2.8626,3.2992,0.04,4,2017
02/04/2017,08/04/2017,NORDESTE,ALAGOAS,ÓLEO DIESEL S10,44,R$/l,3.167,0.115,3.03,3.51,0.489,0.036,2.678,0.097,2.46,2.9319,0.036,4,2017
02/04/2017,08/04/2017,NORTE,AMAPA,ÓLEO DIESEL S10,14,R$/l,4.033,0.069,3.99,4.19,0.483,0.017,3.55,0.072,3.4541,3.5892,0.02,4,2017
02/04/2017,08/04/2017,NORTE,AMAZONAS,ÓLEO DIESEL S10,39,R$/l,3.334,0.226,2.999,3.85,0.514,0.068,2.82,0.106,2.7,3.05,0.038,4,2017
02/04/2017,08/04/2017,NORDESTE,BAHIA,ÓLEO DIESEL S10,259,R$/l,3.068,0.186,2.75,3.899,0.418,0.061,2.65,0.1,2.485,3.06,0.038,4,2017
02/04/2017,08/04/2017,NORDESTE,CEARA,ÓLEO DIESEL S10,179,R$/l,3.29,0.09,2.98,3.53,0.421,0.027,2.869,0.086,2.667,2.9987,0.03,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL S10,27,R$/l,3.407,0.087,3.22,3.499,0.509,0.026,2.898,0.078,2.7415,3.001,0.027,4,2017
02/04/2017,08/04/2017,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL S10,83,R$/l,3.184,0.103,2.89,3.4,0.488,0.032,2.696,0.073,2.427,2.851,0.027,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,GOIAS,ÓLEO DIESEL S10,121,R$/l,3.265,0.117,2.99,3.499,0.34,0.036,2.925,0.048,2.8498,3.0198,0.016,4,2017
02/04/2017,08/04/2017,NORDESTE,MARANHAO,ÓLEO DIESEL S10,99,R$/l,3.112,0.117,2.82,3.36,0.468,0.038,2.644,0.084,2.4701,2.7913,0.032,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL S10,100,R$/l,3.457,0.17,3.09,3.8,0.548,0.049,2.909,0.117,2.66,3.15,0.04,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL S10,65,R$/l,3.514,0.133,3.089,3.699,0.465,0.038,3.049,0.116,2.742,3.1746,0.038,4,2017
02/04/2017,08/04/2017,SUDESTE,MINAS GERAIS,ÓLEO DIESEL S10,392,R$/l,3.13,0.122,2.82,3.65,0.393,0.039,2.737,0.086,2.548,3.0403,0.031,4,2017
02/04/2017,08/04/2017,NORTE,PARA,ÓLEO DIESEL S10,101,R$/l,3.37,0.199,2.91,3.85,0.594,0.059,2.776,0.139,2.6034,3.2845,0.05,4,2017
02/04/2017,08/04/2017,NORDESTE,PARAIBA,ÓLEO DIESEL S10,37,R$/l,3.044,0.107,2.899,3.399,0.406,0.035,2.638,0.064,2.54,2.7587,0.024,4,2017
02/04/2017,08/04/2017,SUL,PARANA,ÓLEO DIESEL S10,263,R$/l,2.962,0.128,2.65,3.399,0.455,0.043,2.507,0.097,2.3,2.7382,0.039,4,2017
02/04/2017,08/04/2017,NORDESTE,PERNAMBUCO,ÓLEO DIESEL S10,187,R$/l,2.966,0.12,2.589,3.39,0.451,0.04,2.515,0.121,2.4,2.9193,0.048,4,2017
02/04/2017,08/04/2017,NORDESTE,PIAUI,ÓLEO DIESEL S10,54,R$/l,3.188,0.106,3.03,3.55,0.486,0.033,2.702,0.058,2.6191,2.8498,0.021,4,2017
02/04/2017,08/04/2017,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL S10,281,R$/l,3.292,0.167,2.929,3.85,0.501,0.051,2.791,0.106,2.526,3.1809,0.038,4,2017
02/04/2017,08/04/2017,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL S10,52,R$/l,3.27,0.062,3.099,3.39,0.381,0.019,2.889,0.066,2.7569,2.9875,0.023,4,2017
02/04/2017,08/04/2017,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL S10,277,R$/l,3.122,0.158,2.689,3.569,0.544,0.051,2.578,0.091,2.36,2.8014,0.035,4,2017
02/04/2017,08/04/2017,NORTE,RONDONIA,ÓLEO DIESEL S10,60,R$/l,3.382,0.113,3.17,3.76,0.513,0.033,2.869,0.072,2.71,2.989,0.025,4,2017
02/04/2017,08/04/2017,NORTE,RORAIMA,ÓLEO DIESEL S10,9,R$/l,3.347,0.064,3.2,3.4,0.708,0.019,2.639,0.068,2.54,2.7739,0.026,4,2017
02/04/2017,08/04/2017,SUL,SANTA CATARINA,ÓLEO DIESEL S10,194,R$/l,3.076,0.158,2.749,3.698,0.459,0.051,2.617,0.097,2.379,2.804,0.037,4,2017
02/04/2017,08/04/2017,SUDESTE,SAO PAULO,ÓLEO DIESEL S10,1120,R$/l,3.073,0.135,2.719,3.499,0.443,0.044,2.63,0.106,2.38,3.02,0.04,4,2017
02/04/2017,08/04/2017,NORDESTE,SERGIPE,ÓLEO DIESEL S10,33,R$/l,3.067,0.122,2.949,3.369,0.391,0.04,2.676,0.057,2.535,2.7693,0.021,4,2017
02/04/2017,08/04/2017,NORTE,TOCANTINS,ÓLEO DIESEL S10,38,R$/l,3.063,0.217,2.799,3.92,0.538,0.071,2.525,0.061,2.45,2.655,0.024,4,2017
02/04/2017,08/04/2017,NORTE,ACRE,GASOLINA COMUM,31,R$/l,4.243,0.245,4.11,4.7,0.628,0.058,3.615,0.113,3.5144,3.8575,0.031,4,2017
02/04/2017,08/04/2017,NORDESTE,ALAGOAS,GASOLINA COMUM,62,R$/l,3.82,0.125,3.46,4.09,0.634,0.033,3.186,0.08,3,3.3616,0.025,4,2017
02/04/2017,08/04/2017,NORTE,AMAPA,GASOLINA COMUM,19,R$/l,3.658,0.122,3.53,3.89,0.398,0.033,3.26,0.035,3.2514,3.3355,0.011,4,2017
02/04/2017,08/04/2017,NORTE,AMAZONAS,GASOLINA COMUM,72,R$/l,3.88,0.224,3.72,4.5,0.734,0.058,3.146,0.157,3.0111,3.5844,0.05,4,2017
02/04/2017,08/04/2017,NORDESTE,BAHIA,GASOLINA COMUM,325,R$/l,3.741,0.158,3.349,4.298,0.57,0.042,3.171,0.087,3.03,3.52,0.027,4,2017
02/04/2017,08/04/2017,NORDESTE,CEARA,GASOLINA COMUM,205,R$/l,3.683,0.176,3.47,4.109,0.301,0.048,3.382,0.055,3.273,3.582,0.016,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,34,R$/l,3.548,0.132,3.349,3.799,0.304,0.037,3.244,0.035,3.1549,3.2921,0.011,4,2017
02/04/2017,08/04/2017,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,118,R$/l,3.651,0.177,3.39,4.02,0.448,0.048,3.203,0.066,3.0485,3.3582,0.021,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,GOIAS,GASOLINA COMUM,210,R$/l,3.824,0.132,3.47,4.05,0.487,0.035,3.337,0.061,3.1987,3.409,0.018,4,2017
02/04/2017,08/04/2017,NORDESTE,MARANHAO,GASOLINA COMUM,124,R$/l,3.533,0.185,3.299,3.96,0.483,0.052,3.05,0.119,2.8681,3.2853,0.039,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,137,R$/l,3.686,0.166,3.489,4.3,0.533,0.045,3.153,0.083,3.05,3.4346,0.026,4,2017
02/04/2017,08/04/2017,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,82,R$/l,3.611,0.172,3.409,3.999,0.404,0.048,3.207,0.064,2.952,3.34,0.02,4,2017
02/04/2017,08/04/2017,SUDESTE,MINAS GERAIS,GASOLINA COMUM,596,R$/l,3.692,0.165,3.349,4.149,0.413,0.045,3.279,0.085,3.0198,3.57,0.026,4,2017
02/04/2017,08/04/2017,NORTE,PARA,GASOLINA COMUM,112,R$/l,3.987,0.265,3.47,4.67,0.569,0.066,3.418,0.096,3.2562,3.6524,0.028,4,2017
02/04/2017,08/04/2017,NORDESTE,PARAIBA,GASOLINA COMUM,56,R$/l,3.555,0.109,3.449,3.86,0.393,0.031,3.162,0.067,3.03,3.2496,0.021,4,2017
02/04/2017,08/04/2017,SUL,PARANA,GASOLINA COMUM,359,R$/l,3.537,0.192,3.17,4.19,0.388,0.054,3.149,0.086,3.01,3.47,0.027,4,2017
02/04/2017,08/04/2017,NORDESTE,PERNAMBUCO,GASOLINA COMUM,202,R$/l,3.611,0.197,2.999,4.067,0.551,0.055,3.06,0.138,2.9,3.565,0.045,4,2017
02/04/2017,08/04/2017,NORDESTE,PIAUI,GASOLINA COMUM,63,R$/l,3.536,0.128,3.39,3.83,0.405,0.036,3.131,0.038,3.0743,3.2079,0.012,4,2017
02/04/2017,08/04/2017,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,3.958,0.17,3.599,4.999,0.55,0.043,3.408,0.11,3.18,3.6741,0.032,4,2017
